id,timestamp,date,condition,feedback,chosen_topic,num_distinct_topics,multi_topic_conversation,num_exchanges,total_messages,num_user_messages,num_assistant_messages,num_system_messages,turn_balance_user_over_assistant,total_words_conversation,total_user_words,total_assistant_words,avg_user_words_per_message,avg_assistant_words_per_message,avg_user_sentences_per_message,avg_assistant_sentences_per_message,avg_user_words_per_sentence,avg_assistant_words_per_sentence,lexical_diversity_user,lexical_diversity_conversation,first_person_pronouns_user,second_person_pronouns_user,assistant_question_rate,user_question_rate,assistant_exclamation_rate,user_exclamation_rate,politeness_marker_count_conversation,assistant_clarification_count,assistant_repair_count,assistant_repeated_fallback_count,assistant_repetition_count,user_divergence_marker_count,topic_switching_frequency,dialogact_greeting_count,dialogact_farewell_count,dialogact_question_count,dialogact_answer_count,dialogact_clarification_count,dialogact_refusal_count,dialogact_topic_selection_count,dialogact_acknowledgment_count,completion_proxy,early_dropoff
294,2025-07-24 14:05:37,2025-07-24,Condition A (Willi),,Vacation,1,0,2,5,2,3,0,0.6666666666666666,163,8,155,4.0,51.666666666666664,1.0,4.666666666666667,4.0,11.071428571428571,1.0,0.7055214723926381,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1
295,2025-07-24 15:15:49,2025-07-24,Condition A (Willi),,Watches,2,1,6,13,6,7,0,0.8571428571428571,286,21,265,3.5,37.857142857142854,1.0,4.285714285714286,3.5,8.833333333333334,0.42857142857142855,0.6118881118881119,0,3,0.8571428571428571,0.0,0.8571428571428571,0.0,0,0,0,0,0,0,1,3,0,4,5,0,0,1,0,1,0
296,2025-07-24 15:56:57,2025-07-24,Condition A (Willi),,Vacation,1,0,6,13,6,7,0,0.8571428571428571,472,34,438,5.666666666666667,62.57142857142857,1.0,6.714285714285714,5.666666666666667,9.319148936170214,0.8823529411764706,0.5826271186440678,1,0,0.8571428571428571,0.0,1.0,0.0,0,0,0,0,0,0,0,6,0,3,3,0,0,1,0,1,0
297,2025-07-24 16:04:09,2025-07-24,Condition A (Willi),,Breakfast,1,0,10,21,10,11,0,0.9090909090909091,592,124,468,12.4,42.54545454545455,1.0,4.2727272727272725,12.4,9.957446808510639,0.6774193548387096,0.5101351351351351,6,7,0.9090909090909091,0.0,0.5454545454545454,0.0,0,1,1,1,0,0,0,4,0,7,8,1,0,1,0,1,0
299,2025-07-25 10:37:31,2025-07-25,Condition A (Willi),,Watches,1,0,4,9,4,5,0,0.8,187,16,171,4.0,34.2,1.0,4.6,4.0,7.434782608695652,0.9375,0.4919786096256685,0,2,1.0,0.0,1.0,0.0,7,2,2,3,0,0,0,5,0,2,2,0,0,0,0,0,0
301,2025-07-25 14:11:31,2025-07-25,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,468,41,427,5.125,47.44444444444444,1.0,4.666666666666667,5.125,10.166666666666666,0.7804878048780488,0.5747863247863247,4,0,0.6666666666666666,0.0,0.8888888888888888,0.0,2,0,0,0,0,0,0,5,0,3,8,0,0,1,0,1,0
302,2025-07-25 14:15:38,2025-07-25,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,331,15,316,2.142857142857143,39.5,1.0,5.375,2.142857142857143,7.348837209302325,0.9333333333333333,0.5981873111782477,1,0,1.0,0.0,0.875,0.0,2,3,3,3,0,0,0,3,0,3,6,2,0,1,0,1,0
303,2025-07-25 14:19:23,2025-07-25,Condition A (Willi),,Breakfast,2,1,21,43,21,22,0,0.9545454545454546,1130,71,1059,3.380952380952381,48.13636363636363,1.0,5.318181818181818,3.380952380952381,9.051282051282051,0.7746478873239436,0.38761061946902653,4,0,0.9545454545454546,0.0,0.9545454545454546,0.0,2,6,6,8,0,0,1,7,0,12,18,3,0,3,0,1,0
304,2025-07-26 10:32:26,2025-07-26,Condition A (Willi),,Breakfast,1,0,10,21,10,11,0,0.9090909090909091,715,98,617,9.8,56.09090909090909,1.0,5.181818181818182,9.8,10.824561403508772,0.7244897959183674,0.5482517482517483,4,1,0.9090909090909091,0.0,0.7272727272727273,0.0,1,3,3,3,0,0,0,10,0,2,8,1,0,0,0,1,0
305,2025-07-26 11:40:08,2025-07-26,Condition A (Willi),,Vacation,1,0,15,31,15,16,0,0.9375,883,165,718,11.0,44.875,1.0,4.1875,11.0,10.716417910447761,0.6848484848484848,0.43035107587768967,5,2,0.8125,0.0,0.9375,0.0,0,0,0,0,1,0,0,7,0,8,14,0,1,1,0,1,0
306,2025-07-26 13:30:19,2025-07-26,Condition A (Willi),,Vacation,1,0,16,33,16,17,0,0.9411764705882353,1020,69,951,4.3125,55.94117647058823,1.0,5.176470588235294,4.3125,10.806818181818182,0.7246376811594203,0.46078431372549017,2,2,0.8823529411764706,0.0,0.8823529411764706,0.0,1,1,1,1,0,0,0,9,0,9,12,0,0,1,2,1,0
307,2025-07-26 13:42:22,2025-07-26,Condition A (Willi),,Vacation,1,0,6,13,6,7,0,0.8571428571428571,353,66,287,11.0,41.0,1.0,4.571428571428571,11.0,8.96875,0.7424242424242424,0.5637393767705382,4,2,0.8571428571428571,0.0,1.0,0.0,2,0,0,0,1,0,0,7,0,2,2,0,1,1,0,1,0
308,2025-07-26 14:43:44,2025-07-26,Condition A (Willi),,Watches,1,0,2,5,2,3,0,0.6666666666666666,176,4,172,2.0,57.333333333333336,1.0,5.666666666666667,2.0,10.117647058823529,1.0,0.6079545454545454,0,0,1.0,0.0,1.0,0.0,0,2,2,2,0,0,0,1,0,1,2,1,0,0,0,0,1
309,2025-07-27 10:24:02,2025-07-27,Condition A (Willi),,Breakfast,1,0,9,19,9,10,0,0.9,541,77,464,8.555555555555555,46.4,1.0,4.2,8.555555555555555,11.047619047619047,0.7142857142857143,0.5360443622920518,6,4,0.9,0.0,0.8,0.0,0,0,0,0,0,0,0,6,0,8,5,0,0,0,0,1,0
310,2025-07-27 12:18:47,2025-07-27,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,394,32,362,4.571428571428571,45.25,1.0,4.75,4.571428571428571,9.526315789473685,0.78125,0.583756345177665,1,0,0.875,0.0,1.0,0.0,0,2,2,2,0,0,0,3,0,4,5,1,0,1,1,1,0
311,2025-07-27 12:33:35,2025-07-27,Condition A (Willi),,Breakfast,1,0,7,15,7,8,0,0.875,369,30,339,4.285714285714286,42.375,1.0,5.125,4.285714285714286,8.268292682926829,0.9333333333333333,0.6233062330623306,0,2,0.875,0.0,1.0,0.0,0,1,1,1,0,0,0,2,0,6,5,0,1,1,0,1,0
312,2025-07-27 13:03:22,2025-07-27,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,357,25,332,3.5714285714285716,41.5,1.0,5.0,3.5714285714285716,8.3,0.88,0.6190476190476191,0,1,0.75,0.0,0.875,0.0,0,2,2,2,0,0,0,3,0,4,4,2,0,1,1,1,0
313,2025-07-27 13:11:19,2025-07-27,Condition A (Willi),,Vacation,1,0,10,21,10,11,0,0.9090909090909091,449,30,419,3.0,38.09090909090909,1.0,4.545454545454546,3.0,8.38,0.8,0.5612472160356348,0,2,0.9090909090909091,0.0,0.8181818181818182,0.0,1,3,3,3,0,0,0,5,0,6,6,1,2,1,0,1,0
314,2025-07-27 13:15:50,2025-07-27,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,372,23,349,3.2857142857142856,43.625,1.0,5.375,3.2857142857142856,8.116279069767442,0.9565217391304348,0.6209677419354839,1,0,1.0,0.0,0.875,0.0,2,1,1,1,0,0,0,4,0,4,4,0,0,2,1,1,0
316,2025-07-27 13:29:41,2025-07-27,Condition A (Willi),,Vacation,1,0,1,3,1,2,0,0.5,94,2,92,2.0,46.0,1.0,4.5,2.0,10.222222222222221,0.5,0.7978723404255319,0,0,0.5,0.0,0.5,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
317,2025-07-27 13:31:27,2025-07-27,Condition A (Willi),,Vacation,1,0,5,11,5,6,0,0.8333333333333334,300,35,265,7.0,44.166666666666664,1.0,5.333333333333333,7.0,8.28125,0.9428571428571428,0.6066666666666667,1,0,1.0,0.0,0.8333333333333334,0.0,1,0,0,0,0,0,0,3,0,3,3,0,0,1,1,0,0
319,2025-07-27 13:35:49,2025-07-27,Condition A (Willi),,Vacation,2,1,8,17,8,9,0,0.8888888888888888,452,20,432,2.5,48.0,1.0,5.777777777777778,2.5,8.307692307692308,0.95,0.5707964601769911,2,0,0.7777777777777778,0.0,1.0,0.0,3,2,2,2,0,0,1,6,0,4,5,0,0,1,1,1,0
320,2025-07-27 14:32:14,2025-07-27,Condition A (Willi),,Breakfast,1,0,9,19,9,10,0,0.9,456,49,407,5.444444444444445,40.7,1.0,4.5,5.444444444444445,9.044444444444444,0.8775510204081632,0.5701754385964912,5,0,0.8,0.0,0.9,0.0,1,0,0,0,0,0,0,3,0,8,6,0,1,1,0,1,0
321,2025-07-27 15:03:10,2025-07-27,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,463,60,403,8.571428571428571,50.375,1.0,4.75,8.571428571428571,10.605263157894736,0.8,0.5809935205183585,3,3,0.875,0.0,1.0,0.0,1,1,1,1,0,0,0,4,0,4,6,0,0,1,0,1,0
322,2025-07-28 14:36:27,2025-07-28,Condition A (Willi),,Vacation,1,0,6,13,6,7,0,0.8571428571428571,374,38,336,6.333333333333333,48.0,1.0,5.0,6.333333333333333,9.6,0.868421052631579,0.6149732620320856,5,2,0.8571428571428571,0.0,1.0,0.0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,1,0
324,2025-07-28 15:45:37,2025-07-28,Condition A (Willi),,Vacation,2,1,10,21,10,11,0,0.9090909090909091,566,74,492,7.4,44.72727272727273,1.0,5.0,7.4,8.945454545454545,0.8108108108108109,0.5247349823321554,6,3,0.9090909090909091,0.0,1.0,0.0,1,1,1,1,0,0,1,5,0,6,8,0,1,1,0,1,0
325,2025-07-28 15:57:28,2025-07-28,Condition A (Willi),,Watches,3,1,25,51,25,26,0,0.9615384615384616,1434,240,1194,9.6,45.92307692307692,1.0,4.576923076923077,9.6,10.033613445378151,0.6375,0.3891213389121339,13,10,0.9230769230769231,0.0,0.9615384615384616,0.0,2,1,1,2,0,0,2,14,0,15,15,0,4,2,1,1,0
326,2025-07-28 16:08:50,2025-07-28,Condition A (Willi),,Breakfast,2,1,12,25,12,13,0,0.9230769230769231,674,120,554,10.0,42.61538461538461,1.0,4.615384615384615,10.0,9.233333333333333,0.7,0.5133531157270029,5,12,0.9230769230769231,0.0,0.7692307692307693,0.0,1,1,1,2,0,0,1,6,0,7,9,1,0,2,0,1,0
328,2025-07-29 11:08:31,2025-07-29,Condition A (Willi),,Watches,1,0,5,11,5,6,0,0.8333333333333334,247,18,229,3.6,38.166666666666664,1.0,4.333333333333333,3.6,8.807692307692308,1.0,0.708502024291498,1,0,0.8333333333333334,0.0,0.8333333333333334,0.0,0,1,1,1,0,0,0,1,0,4,4,0,1,1,0,0,0
329,2025-07-30 13:41:34,2025-07-30,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,454,57,397,7.125,44.111111111111114,1.0,4.333333333333333,7.125,10.179487179487179,0.7894736842105263,0.566079295154185,3,0,1.0,0.0,0.8888888888888888,0.0,0,1,1,1,0,0,0,5,0,4,6,0,1,1,0,1,0
330,2025-07-30 13:49:18,2025-07-30,Condition A (Willi),,Watches,3,1,41,83,41,42,0,0.9761904761904762,1974,302,1672,7.365853658536586,39.80952380952381,1.0,3.8333333333333335,7.365853658536586,10.385093167701863,0.5596026490066225,0.3515704154002026,31,15,0.8571428571428571,0.0,0.7857142857142857,0.0,3,3,3,3,0,0,2,18,2,20,36,1,2,2,1,1,0
332,2025-07-30 14:38:31,2025-07-30,Condition A (Willi),,Breakfast,1,0,6,13,6,7,0,0.8571428571428571,397,20,377,3.3333333333333335,53.857142857142854,1.0,5.714285714285714,3.3333333333333335,9.425,0.85,0.6146095717884131,4,0,0.8571428571428571,0.0,1.0,0.0,1,0,0,0,0,0,0,3,0,4,5,0,0,1,0,1,0
333,2025-07-30 15:20:18,2025-07-30,Condition A (Willi),,Breakfast,3,1,20,41,20,21,0,0.9523809523809523,1027,79,948,3.95,45.142857142857146,1.0,4.857142857142857,3.95,9.294117647058824,0.810126582278481,0.45861733203505356,5,1,0.8571428571428571,0.0,0.9047619047619048,0.0,5,2,2,2,0,0,2,6,1,12,13,2,3,3,1,1,0
334,2025-07-30 15:36:32,2025-07-30,Condition A (Willi),,Watches,1,0,2,5,2,3,0,0.6666666666666666,187,26,161,13.0,53.666666666666664,1.0,5.333333333333333,13.0,10.0625,0.8846153846153846,0.6577540106951871,2,0,0.6666666666666666,0.0,1.0,0.0,1,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0,1
335,2025-07-30 15:41:17,2025-07-30,Condition A (Willi),,Vacation,1,0,5,11,5,6,0,0.8333333333333334,331,53,278,10.6,46.333333333333336,1.0,4.5,10.6,10.296296296296296,0.8301886792452831,0.6193353474320241,1,2,0.8333333333333334,0.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,3,0,4,3,0,0,1,0,0,0
336,2025-07-30 15:52:07,2025-07-30,Condition A (Willi),,Vacation,1,0,10,21,10,11,0,0.9090909090909091,463,46,417,4.6,37.90909090909091,1.0,4.2727272727272725,4.6,8.872340425531915,0.8260869565217391,0.5485961123110151,6,1,0.9090909090909091,0.0,0.8181818181818182,0.0,3,0,0,0,0,0,0,6,0,4,8,0,3,0,0,1,0
338,2025-07-31 08:17:57,2025-07-31,Condition A (Willi),,Vacation,1,0,4,9,4,5,0,0.8,241,13,228,3.25,45.6,1.0,5.4,3.25,8.444444444444445,0.9230769230769231,0.6680497925311203,1,0,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0
339,2025-07-31 10:30:18,2025-07-31,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,542,46,496,5.75,55.111111111111114,1.0,5.666666666666667,5.75,9.72549019607843,0.8478260869565217,0.507380073800738,1,4,0.8888888888888888,0.0,0.8888888888888888,0.0,1,6,6,6,0,0,0,5,0,0,8,3,0,1,0,1,0
340,2025-07-31 14:01:13,2025-07-31,Condition A (Willi),,Vacation,2,1,20,41,20,21,0,0.9523809523809523,998,40,958,2.0,45.61904761904762,1.0,4.857142857142857,2.0,9.392156862745098,0.875,0.44288577154308617,3,1,0.8095238095238095,0.0,1.0,0.0,2,4,4,5,0,0,1,10,0,9,18,2,0,2,0,1,0
341,2025-08-01 12:06:08,2025-08-01,Condition A (Willi),,Watches,1,0,8,17,8,9,0,0.8888888888888888,625,71,554,8.875,61.55555555555556,1.0,5.666666666666667,8.875,10.862745098039216,0.8309859154929577,0.536,3,2,0.8888888888888888,0.0,0.8888888888888888,0.0,1,0,0,0,0,0,0,4,0,7,5,0,1,0,0,1,0
342,2025-08-01 12:21:43,2025-08-01,Condition A (Willi),,Vacation,1,0,9,19,9,10,0,0.9,470,49,421,5.444444444444445,42.1,1.0,5.2,5.444444444444445,8.096153846153847,0.7346938775510204,0.502127659574468,0,3,0.9,0.0,1.0,0.0,0,4,4,4,0,0,0,5,0,3,6,2,2,1,0,1,0
344,2025-08-02 10:39:58,2025-08-02,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,451,31,420,3.875,46.666666666666664,1.0,4.666666666666667,3.875,10.0,0.6774193548387096,0.565410199556541,4,0,0.6666666666666666,0.0,0.7777777777777778,0.0,2,0,0,0,0,0,0,5,0,4,5,0,1,2,0,1,0
345,2025-08-02 11:06:21,2025-08-02,Condition A (Willi),,Breakfast,1,0,1,3,1,2,0,0.5,149,27,122,27.0,61.0,1.0,5.5,27.0,11.090909090909092,0.8888888888888888,0.7919463087248322,0,0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
346,2025-08-02 11:08:24,2025-08-02,Condition A (Willi),,Watches,2,1,10,21,10,11,0,0.9090909090909091,526,50,476,5.0,43.27272727272727,1.0,4.7272727272727275,5.0,9.153846153846153,0.84,0.55893536121673,7,0,0.9090909090909091,0.0,0.9090909090909091,0.0,3,1,1,1,0,0,1,3,0,6,11,1,0,0,0,1,0
348,2025-08-02 11:15:01,2025-08-02,Condition A (Willi),,Vacation,1,0,11,23,11,12,0,0.9166666666666666,538,90,448,8.181818181818182,37.333333333333336,1.0,3.9166666666666665,8.181818181818182,9.53191489361702,0.6777777777777778,0.5278810408921933,4,3,0.9166666666666666,0.0,0.9166666666666666,0.0,1,0,0,0,0,0,0,4,0,8,9,0,1,1,0,1,0
349,2025-08-02 13:03:08,2025-08-02,Condition A (Willi),,Watches,2,1,9,19,9,10,0,0.9,487,104,383,11.555555555555555,38.3,1.0,4.5,11.555555555555555,8.511111111111111,0.7307692307692307,0.5195071868583162,11,1,0.9,0.0,0.9,0.0,1,1,1,2,0,0,1,4,0,7,6,1,0,0,1,1,0
350,2025-08-02 13:38:40,2025-08-02,Condition A (Willi),,Watches,1,0,6,13,6,7,0,0.8571428571428571,483,23,460,3.8333333333333335,65.71428571428571,1.0,6.142857142857143,3.8333333333333335,10.69767441860465,0.8260869565217391,0.5631469979296067,4,1,0.8571428571428571,0.0,1.0,0.0,0,1,1,1,0,0,0,2,0,4,6,1,0,0,0,1,0
351,2025-08-02 13:48:17,2025-08-02,Condition A (Willi),,Vacation,1,0,17,35,17,18,0,0.9444444444444444,844,146,698,8.588235294117647,38.77777777777778,1.0,4.333333333333333,8.588235294117647,8.948717948717949,0.6712328767123288,0.46800947867298576,16,4,0.9444444444444444,0.0,0.8888888888888888,0.0,1,2,2,2,0,0,0,6,0,12,11,2,4,0,0,1,0
352,2025-08-02 14:20:33,2025-08-02,Condition A (Willi),,Vacation,1,0,6,13,6,7,0,0.8571428571428571,302,15,287,2.5,41.0,1.0,5.142857142857143,2.5,7.972222222222222,1.0,0.6158940397350994,1,0,0.8571428571428571,0.0,0.8571428571428571,0.0,0,0,0,0,0,0,0,4,0,3,5,0,0,1,0,1,0
353,2025-08-02 14:27:27,2025-08-02,Condition A (Willi),,Watches,1,0,10,21,10,11,0,0.9090909090909091,701,161,540,16.1,49.09090909090909,1.0,4.545454545454546,16.1,10.8,0.6708074534161491,0.4764621968616263,17,9,0.9090909090909091,0.0,0.9090909090909091,0.0,1,0,0,0,0,1,0,4,0,7,6,0,3,1,0,1,0
354,2025-08-02 14:34:39,2025-08-02,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,353,42,311,5.25,34.55555555555556,1.0,3.7777777777777777,5.25,9.147058823529411,0.8809523809523809,0.5779036827195467,3,4,1.0,0.0,1.0,0.0,2,0,0,0,0,0,0,4,0,6,7,0,0,0,0,1,0
355,2025-08-03 10:38:02,2025-08-03,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,565,44,521,5.5,57.888888888888886,1.0,6.0,5.5,9.648148148148149,0.8181818181818182,0.5663716814159292,0,0,0.7777777777777778,0.0,0.8888888888888888,0.0,3,2,2,2,0,0,0,4,0,4,6,1,0,1,1,1,0
356,2025-08-03 11:10:21,2025-08-03,Condition A (Willi),,Breakfast,1,0,3,7,3,4,0,0.75,207,15,192,5.0,48.0,1.0,5.5,5.0,8.727272727272727,0.8666666666666667,0.7004830917874396,2,1,0.75,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0
357,2025-08-03 11:16:04,2025-08-03,Condition A (Willi),,Vacation,1,0,3,7,3,4,0,0.75,228,5,223,1.6666666666666667,55.75,1.0,6.0,1.6666666666666667,9.291666666666666,1.0,0.6754385964912281,0,0,1.0,0.0,0.75,0.0,0,2,2,2,0,0,0,3,0,1,1,0,1,1,0,0,0
358,2025-08-03 11:25:23,2025-08-03,Condition A (Willi),,Vacation,1,0,6,13,6,7,0,0.8571428571428571,343,17,326,2.8333333333333335,46.57142857142857,1.0,4.857142857142857,2.8333333333333335,9.588235294117647,1.0,0.6326530612244898,0,0,0.8571428571428571,0.0,1.0,0.0,0,1,1,1,0,0,0,4,0,3,4,0,1,1,0,1,0
359,2025-08-03 12:01:52,2025-08-03,Condition A (Willi),,Vacation,1,0,8,17,8,9,0,0.8888888888888888,458,32,426,4.0,47.333333333333336,1.0,5.666666666666667,4.0,8.352941176470589,0.78125,0.5393013100436681,6,0,0.7777777777777778,0.0,1.0,0.0,2,2,2,3,0,0,0,8,0,2,3,2,1,1,0,1,0
360,2025-08-03 12:05:52,2025-08-03,Condition A (Willi),,Breakfast,1,0,8,17,8,9,0,0.8888888888888888,427,20,407,2.5,45.22222222222222,1.0,4.555555555555555,2.5,9.926829268292684,0.95,0.5971896955503513,1,0,1.0,0.0,0.8888888888888888,0.0,2,1,1,1,0,0,0,2,0,6,6,1,0,1,1,1,0
361,2025-08-03 12:11:28,2025-08-03,Condition A (Willi),,Watches,1,0,8,17,8,9,0,0.8888888888888888,463,38,425,4.75,47.22222222222222,1.0,5.444444444444445,4.75,8.673469387755102,0.8421052631578947,0.5572354211663066,4,0,0.7777777777777778,0.0,1.0,0.0,2,3,3,3,0,0,0,4,0,3,5,2,2,1,0,1,0
362,2025-08-03 13:00:17,2025-08-03,Condition A (Willi),,Vacation,1,0,3,7,3,4,0,0.75,221,21,200,7.0,50.0,1.0,4.75,7.0,10.526315789473685,0.9523809523809523,0.6787330316742082,1,2,0.75,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,0,0
363,2025-08-03 13:25:58,2025-08-03,Condition A (Willi),,Breakfast,1,0,8,17,8,9,0,0.8888888888888888,404,10,394,1.25,43.77777777777778,1.0,5.111111111111111,1.25,8.565217391304348,1.0,0.5965346534653465,0,0,1.0,0.0,1.0,0.0,1,2,2,3,0,0,0,1,0,7,6,1,1,1,0,1,0
364,2025-08-03 13:35:01,2025-08-03,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,473,38,435,5.428571428571429,54.375,1.0,5.875,5.428571428571429,9.25531914893617,0.9210526315789473,0.5708245243128964,4,1,0.875,0.0,1.0,0.0,0,4,4,6,0,0,0,8,0,1,4,0,1,1,0,1,0
365,2025-08-03 13:43:36,2025-08-03,Condition A (Willi),,Breakfast,1,0,7,15,7,8,0,0.875,320,30,290,4.285714285714286,36.25,1.0,4.25,4.285714285714286,8.529411764705882,0.8,0.6,2,0,0.875,0.0,0.75,0.0,0,0,0,0,0,0,0,2,0,6,6,0,0,1,0,1,0
366,2025-08-03 13:53:45,2025-08-03,Condition A (Willi),,Watches,2,1,3,7,3,4,0,0.75,198,16,182,5.333333333333333,45.5,1.0,5.0,5.333333333333333,9.1,1.0,0.7070707070707071,2,1,0.75,0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0
367,2025-08-03 13:58:40,2025-08-03,Condition A (Willi),,Vacation,1,0,9,19,9,10,0,0.9,383,18,365,2.0,36.5,1.0,4.7,2.0,7.76595744680851,0.9444444444444444,0.5953002610966057,1,0,0.9,0.0,0.8,0.0,1,1,1,1,0,0,0,3,1,5,6,1,1,1,1,1,0
368,2025-08-03 14:03:43,2025-08-03,Condition A (Willi),,Breakfast,1,0,6,13,6,7,0,0.8571428571428571,333,28,305,4.666666666666667,43.57142857142857,1.0,4.714285714285714,4.666666666666667,9.242424242424242,0.8214285714285714,0.6306306306306306,7,0,0.8571428571428571,0.0,0.8571428571428571,0.0,0,1,1,1,0,0,0,2,0,4,5,1,1,0,0,1,0
369,2025-08-03 14:09:59,2025-08-03,Condition A (Willi),,Vacation,1,0,5,11,5,6,0,0.8333333333333334,217,9,208,1.8,34.666666666666664,1.0,4.0,1.8,8.666666666666666,1.0,0.6866359447004609,1,0,0.8333333333333334,0.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,4,0,2,3,0,0,1,1,0,0
371,2025-08-03 14:37:12,2025-08-03,Condition A (Willi),,Vacation,1,0,11,23,11,12,0,0.9166666666666666,791,146,645,13.272727272727273,53.75,1.0,5.0,13.272727272727273,10.75,0.684931506849315,0.47914032869785084,7,3,0.8333333333333334,0.0,0.75,0.0,1,0,0,0,0,0,0,10,0,5,6,0,1,1,0,1,0
372,2025-08-03 14:53:40,2025-08-03,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,429,123,306,17.571428571428573,38.25,1.0,4.25,17.571428571428573,9.0,0.7317073170731707,0.5710955710955711,9,5,0.875,0.0,1.0,0.0,0,1,1,1,0,0,0,3,0,5,7,0,0,0,0,1,0
373,2025-08-03 15:02:57,2025-08-03,Condition A (Willi),,Vacation,3,1,27,55,27,28,0,0.9642857142857143,1425,225,1200,8.333333333333334,42.857142857142854,1.0,4.392857142857143,8.333333333333334,9.75609756097561,0.6533333333333333,0.4189473684210526,19,7,0.8214285714285714,0.0,0.8928571428571429,0.0,1,1,1,1,0,0,2,10,0,16,24,0,1,2,2,1,0
375,2025-08-05 09:09:18,2025-08-05,Condition A (Willi),,Breakfast,1,0,5,11,5,6,0,0.8333333333333334,338,68,270,13.6,45.0,1.0,5.333333333333333,13.6,8.4375,0.6911764705882353,0.6094674556213018,0,0,0.8333333333333334,0.0,1.0,0.0,0,1,1,1,0,0,0,1,0,4,2,1,3,0,0,0,0
377,2025-08-06 09:37:37,2025-08-06,Condition A (Willi),,Watches,1,0,6,13,6,7,0,0.8571428571428571,348,29,319,4.833333333333333,45.57142857142857,1.0,5.714285714285714,4.833333333333333,7.975,0.9310344827586207,0.6293103448275862,3,1,0.8571428571428571,0.0,1.0,0.0,0,2,2,2,0,0,0,2,0,4,5,1,1,0,0,1,0
378,2025-08-06 10:35:24,2025-08-06,Condition A (Willi),,Watches,1,0,7,15,7,8,0,0.875,520,49,471,7.0,58.875,1.0,5.625,7.0,10.466666666666667,0.7755102040816326,0.5673076923076923,4,1,0.875,0.0,1.0,0.0,1,1,1,1,0,0,0,3,0,4,6,1,0,1,0,1,0
379,2025-08-06 11:40:32,2025-08-06,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,481,28,453,4.0,56.625,1.0,5.75,4.0,9.847826086956522,0.9285714285714286,0.5738045738045738,1,1,0.875,0.0,0.875,0.0,2,0,0,0,0,0,0,5,0,4,5,0,0,0,1,1,0
380,2025-08-06 11:44:16,2025-08-06,Condition A (Willi),,Breakfast,2,1,9,19,9,10,0,0.9,418,14,404,1.5555555555555556,40.4,1.0,4.4,1.5555555555555556,9.181818181818182,1.0,0.5574162679425837,0,1,0.9,0.0,0.8,0.0,0,2,2,2,0,0,1,1,0,7,6,2,1,2,0,1,0
381,2025-08-06 11:55:28,2025-08-06,Condition A (Willi),,Watches,2,1,9,19,9,10,0,0.9,557,18,539,2.0,53.9,1.0,5.6,2.0,9.625,0.8333333333333334,0.5529622980251346,2,0,1.0,0.0,1.0,0.0,2,2,2,3,0,0,1,3,0,6,3,1,2,2,2,1,0
382,2025-08-06 13:28:18,2025-08-06,Condition A (Willi),,Vacation,1,0,7,15,7,8,0,0.875,395,16,379,2.2857142857142856,47.375,1.0,5.75,2.2857142857142856,8.23913043478261,0.9375,0.569620253164557,0,0,1.0,0.0,0.75,0.0,0,3,3,3,0,0,0,3,0,4,5,1,0,0,2,1,0
384,2025-08-06 14:20:08,2025-08-06,Condition A (Willi),,Vacation,1,0,5,11,5,6,0,0.8333333333333334,266,30,236,6.0,39.333333333333336,1.0,4.166666666666667,6.0,9.44,0.8666666666666667,0.6879699248120301,5,1,0.8333333333333334,0.0,0.8333333333333334,0.0,1,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0
